0.000000;1000.000625;10.000375;10.000375;10.000375;10.000375;10.000375;100.037468;11.000416;11.000416;20.000075;10.000374;8.000075;9.000062;9.000037;30.000000;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan;-nan
0.087000;1000.238140;10.005476;10.005476;10.005476;10.005476;10.005476;100.665201;11.004928;11.004928;88.265125;12.656900;8.084500;9.679393;10.132323;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.088000;1000.230640;10.005776;10.005776;10.005776;10.005776;10.005776;100.663245;11.005198;11.005198;87.712000;12.624400;8.072000;9.677376;10.128960;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.089000;1000.223260;10.006084;10.006084;10.006084;10.006084;10.006084;100.661291;11.005476;11.005476;87.161125;12.592100;8.060500;9.675362;10.125603;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.090000;1000.216000;10.006400;10.006400;10.006400;10.006400;10.006400;100.659341;11.005760;11.005760;86.612500;12.560000;8.050000;9.673350;10.122250;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.091000;1000.208860;10.006724;10.006724;10.006724;10.006724;10.006724;100.657393;11.006052;11.006052;86.066125;12.528100;8.040500;9.671342;10.118903;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.092000;1000.201840;10.007056;10.007056;10.007056;10.007056;10.007056;100.655448;11.006350;11.006350;85.522000;12.496400;8.032000;9.669336;10.115560;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.093000;1000.194940;10.007396;10.007396;10.007396;10.007396;10.007396;100.653505;11.006656;11.006656;84.980125;12.464900;8.024500;9.667333;10.112222;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.094000;1000.188160;10.007744;10.007744;10.007744;10.007744;10.007744;100.651565;11.006970;11.006970;84.440500;12.433600;8.018000;9.665334;10.108890;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.095000;1000.181500;10.008100;10.008100;10.008100;10.008100;10.008100;100.649628;11.007290;11.007290;83.903125;12.402500;8.012500;9.663337;10.105562;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.096000;1000.174960;10.008464;10.008464;10.008464;10.008464;10.008464;100.647693;11.007618;11.007618;83.368000;12.371600;8.008000;9.661344;10.102240;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.097000;1000.168540;10.008836;10.008836;10.008836;10.008836;10.008836;100.645760;11.007952;11.007952;82.835125;12.340900;8.004500;9.659354;10.098923;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.098000;1000.162240;10.009216;10.009216;10.009216;10.009216;10.009216;100.643829;11.008294;11.008294;82.304500;12.310400;8.002000;9.657366;10.095610;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.099000;1000.156060;10.009604;10.009604;10.009604;10.009604;10.009604;100.641900;11.008644;11.008644;81.776125;12.280100;8.000500;9.655382;10.092303;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.100000;1000.150000;10.010000;10.010000;10.010000;10.010000;10.010000;100.639973;11.009000;11.009000;81.250000;12.250000;8.000000;9.653400;10.089000;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.101000;1000.144060;10.010404;10.010404;10.010404;10.010404;10.010404;100.638047;11.009364;11.009364;80.726125;12.220100;8.000500;9.651422;10.085703;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.102000;1000.138240;10.010816;10.010816;10.010816;10.010816;10.010816;100.636123;11.009734;11.009734;80.204500;12.190400;8.002000;9.649446;10.082410;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.103000;1000.132540;10.011236;10.011236;10.011236;10.011236;10.011236;100.634199;11.010112;11.010112;79.685125;12.160900;8.004500;9.647474;10.079123;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.104000;1000.126960;10.011664;10.011664;10.011664;10.011664;10.011664;100.632276;11.010498;11.010498;79.168000;12.131600;8.008000;9.645504;10.075840;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.105000;1000.121500;10.012100;10.012100;10.012100;10.012100;10.012100;100.630353;11.010890;11.010890;78.653125;12.102500;8.012500;9.643537;10.072562;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.106000;1000.116160;10.012544;10.012544;10.012544;10.012544;10.012544;100.628430;11.011290;11.011290;78.140500;12.073600;8.018000;9.641574;10.069290;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.107000;1000.110940;10.012996;10.012996;10.012996;10.012996;10.012996;100.626507;11.011696;11.011696;77.630125;12.044900;8.024500;9.639613;10.066022;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.108000;1000.105840;10.013456;10.013456;10.013456;10.013456;10.013456;100.624583;11.012110;11.012110;77.122000;12.016400;8.032000;9.637656;10.062760;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.109000;1000.100860;10.013924;10.013924;10.013924;10.013924;10.013924;100.622658;11.012532;11.012532;76.616125;11.988100;8.040500;9.635701;10.059503;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.110000;1000.096000;10.014400;10.014400;10.014400;10.014400;10.014400;100.620731;11.012960;11.012960;76.112500;11.960000;8.050000;9.633750;10.056250;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.111000;1000.091260;10.014884;10.014884;10.014884;10.014884;10.014884;100.618802;11.013396;11.013396;75.611125;11.932100;8.060500;9.631802;10.053003;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.112000;1000.086640;10.015376;10.015376;10.015376;10.015376;10.015376;100.616871;11.013838;11.013838;75.112000;11.904400;8.072000;9.629856;10.049760;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.113000;1000.082140;10.015876;10.015876;10.015876;10.015876;10.015876;100.614937;11.014288;11.014288;74.615125;11.876900;8.084500;9.627914;10.046523;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.114000;1000.077760;10.016384;10.016384;10.016384;10.016384;10.016384;100.613000;11.014746;11.014746;74.120500;11.849600;8.098000;9.625974;10.043290;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.115000;1000.073500;10.016900;10.016900;10.016900;10.016900;10.016900;100.611059;11.015210;11.015210;73.628125;11.822500;8.112500;9.624038;10.040063;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.116000;1000.069360;10.017424;10.017424;10.017424;10.017424;10.017424;100.609113;11.015682;11.015682;73.138000;11.795600;8.128000;9.622104;10.036840;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.117000;1000.065340;10.017956;10.017956;10.017956;10.017956;10.017956;100.607164;11.016160;11.016160;72.650125;11.768900;8.144500;9.620174;10.033623;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.118000;1000.061440;10.018496;10.018496;10.018496;10.018496;10.018496;100.605209;11.016646;11.016646;72.164500;11.742400;8.162000;9.618246;10.030410;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.119000;1000.057660;10.019044;10.019044;10.019044;10.019044;10.019044;100.603249;11.017140;11.017140;71.681125;11.716100;8.180500;9.616322;10.027203;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.120000;1000.054000;10.019600;10.019600;10.019600;10.019600;10.019600;100.601283;11.017640;11.017640;71.200000;11.690000;8.200000;9.614400;10.024000;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.121000;1000.050460;10.020164;10.020164;10.020164;10.020164;10.020164;100.599310;11.018148;11.018148;70.721125;11.664100;8.220500;9.612481;10.020803;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.122000;1000.047040;10.020736;10.020736;10.020736;10.020736;10.020736;100.597331;11.018662;11.018662;70.244500;11.638400;8.242000;9.610566;10.017610;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.123000;1000.043740;10.021316;10.021316;10.021316;10.021316;10.021316;100.595344;11.019184;11.019184;69.770125;11.612900;8.264500;9.608653;10.014422;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.124000;1000.040560;10.021904;10.021904;10.021904;10.021904;10.021904;100.593350;11.019714;11.019714;69.298000;11.587600;8.288000;9.606744;10.011240;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.125000;1000.037500;10.022500;10.022500;10.022500;10.022500;10.022500;100.591348;11.020250;11.020250;68.828125;11.562500;8.312500;9.604838;10.008063;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.126000;1000.034560;10.023104;10.023104;10.023104;10.023104;10.023104;100.589337;11.020794;11.020794;68.360500;11.537600;8.338000;9.602934;10.004890;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.127000;1000.031740;10.023716;10.023716;10.023716;10.023716;10.023716;100.587318;11.021344;11.021344;67.895125;11.512900;8.364500;9.601034;10.001723;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.128000;1000.029040;10.024336;10.024336;10.024336;10.024336;10.024336;100.585289;11.021902;11.021902;67.432000;11.488400;8.392000;9.599136;9.998560;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.129000;1000.026460;10.024964;10.024964;10.024964;10.024964;10.024964;100.583251;11.022468;11.022468;66.971125;11.464100;8.420500;9.597241;9.995402;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.130000;1000.024000;10.025600;10.025600;10.025600;10.025600;10.025600;100.581204;11.023040;11.023040;66.512500;11.440000;8.450000;9.595350;9.992250;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.131000;1000.021660;10.026244;10.026244;10.026244;10.026244;10.026244;100.579146;11.023620;11.023620;66.056125;11.416100;8.480500;9.593462;9.989102;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.132000;1000.019440;10.026896;10.026896;10.026896;10.026896;10.026896;100.577077;11.024206;11.024206;65.602000;11.392400;8.512000;9.591576;9.985960;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.133000;1000.017340;10.027556;10.027556;10.027556;10.027556;10.027556;100.574998;11.024800;11.024800;65.150125;11.368900;8.544500;9.589694;9.982823;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.134000;1000.015360;10.028224;10.028224;10.028224;10.028224;10.028224;100.572908;11.025402;11.025402;64.700500;11.345600;8.578000;9.587814;9.979690;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.135000;1000.013500;10.028900;10.028900;10.028900;10.028900;10.028900;100.570807;11.026010;11.026010;64.253125;11.322500;8.612500;9.585938;9.976562;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.136000;1000.011760;10.029584;10.029584;10.029584;10.029584;10.029584;100.568694;11.026626;11.026626;63.808000;11.299600;8.648000;9.584064;9.973440;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.137000;1000.010140;10.030276;10.030276;10.030276;10.030276;10.030276;100.566570;11.027248;11.027248;63.365125;11.276900;8.684500;9.582194;9.970323;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.138000;1000.008640;10.030976;10.030976;10.030976;10.030976;10.030976;100.564433;11.027878;11.027878;62.924500;11.254400;8.722000;9.580326;9.967210;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.139000;1000.007260;10.031684;10.031684;10.031684;10.031684;10.031684;100.562285;11.028516;11.028516;62.486125;11.232100;8.760500;9.578462;9.964103;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.140000;1000.006000;10.032400;10.032400;10.032400;10.032400;10.032400;100.560124;11.029160;11.029160;62.050000;11.210000;8.800000;9.576600;9.961000;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.141000;1000.004860;10.033124;10.033124;10.033124;10.033124;10.033124;100.557951;11.029812;11.029812;61.616125;11.188100;8.840500;9.574741;9.957902;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.142000;1000.003840;10.033856;10.033856;10.033856;10.033856;10.033856;100.555765;11.030470;11.030470;61.184500;11.166400;8.882000;9.572886;9.954810;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.143000;1000.002940;10.034596;10.034596;10.034596;10.034596;10.034596;100.553567;11.031136;11.031136;60.755125;11.144900;8.924500;9.571034;9.951723;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.144000;1000.002160;10.035344;10.035344;10.035344;10.035344;10.035344;100.551356;11.031810;11.031810;60.328000;11.123600;8.968000;9.569184;9.948640;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.145000;1000.001500;10.036100;10.036100;10.036100;10.036100;10.036100;100.549132;11.032490;11.032490;59.903125;11.102500;9.012500;9.567337;9.945562;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.146000;1000.000960;10.036864;10.036864;10.036864;10.036864;10.036864;100.546895;11.033178;11.033178;59.480500;11.081600;9.058000;9.565494;9.942490;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.147000;1000.000540;10.037636;10.037636;10.037636;10.037636;10.037636;100.544645;11.033872;11.033872;59.060125;11.060900;9.104500;9.563654;9.939423;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.148000;1000.000240;10.038416;10.038416;10.038416;10.038416;10.038416;100.542382;11.034574;11.034574;58.642000;11.040400;9.152000;9.561816;9.936360;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.149000;1000.000060;10.039204;10.039204;10.039204;10.039204;10.039204;100.540107;11.035284;11.035284;58.226125;11.020100;9.200500;9.559981;9.933302;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.150000;1000.000000;10.040000;10.040000;10.040000;10.040000;10.040000;100.537818;11.036000;11.036000;57.812500;11.000000;9.250000;9.558150;9.930250;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.151000;1000.000060;10.040804;10.040804;10.040804;10.040804;10.040804;100.535517;11.036724;11.036724;57.401125;10.980100;9.300500;9.556321;9.927202;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.152000;1000.000240;10.041616;10.041616;10.041616;10.041616;10.041616;100.533202;11.037454;11.037454;56.992000;10.960400;9.352000;9.554496;9.924160;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.153000;1000.000540;10.042436;10.042436;10.042436;10.042436;10.042436;100.530875;11.038192;11.038192;56.585125;10.940900;9.404500;9.552673;9.921122;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.154000;1000.000960;10.043264;10.043264;10.043264;10.043264;10.043264;100.528534;11.038938;11.038938;56.180500;10.921600;9.458000;9.550854;9.918090;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.155000;1000.001500;10.044100;10.044100;10.044100;10.044100;10.044100;100.526182;11.039690;11.039690;55.778125;10.902500;9.512500;9.549038;9.915063;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.156000;1000.002160;10.044944;10.044944;10.044944;10.044944;10.044944;100.523816;11.040450;11.040450;55.378000;10.883600;9.568000;9.547224;9.912040;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.157000;1000.002940;10.045796;10.045796;10.045796;10.045796;10.045796;100.521438;11.041216;11.041216;54.980125;10.864900;9.624500;9.545414;9.909023;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.158000;1000.003840;10.046656;10.046656;10.046656;10.046656;10.046656;100.519047;11.041990;11.041990;54.584500;10.846400;9.682000;9.543606;9.906010;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.159000;1000.004860;10.047524;10.047524;10.047524;10.047524;10.047524;100.516644;11.042772;11.042772;54.191125;10.828100;9.740500;9.541801;9.903002;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.160000;1000.006000;10.048400;10.048400;10.048400;10.048400;10.048400;100.514229;11.043560;11.043560;53.800000;10.810000;9.800000;9.540000;9.900000;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.161000;1000.007260;10.049284;10.049284;10.049284;10.049284;10.049284;100.511802;11.044356;11.044356;53.411125;10.792100;9.860500;9.538201;9.897002;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.162000;1000.008640;10.050176;10.050176;10.050176;10.050176;10.050176;100.509363;11.045158;11.045158;53.024500;10.774400;9.922000;9.536406;9.894010;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.163000;1000.010140;10.051076;10.051076;10.051076;10.051076;10.051076;100.506913;11.045968;11.045968;52.640125;10.756900;9.984500;9.534613;9.891022;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.164000;1000.011760;10.051984;10.051984;10.051984;10.051984;10.051984;100.504450;11.046786;11.046786;52.258000;10.739600;10.048000;9.532824;9.888040;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.165000;1000.013500;10.052900;10.052900;10.052900;10.052900;10.052900;100.501977;11.047610;11.047610;51.878125;10.722500;10.112500;9.531038;9.885062;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.166000;1000.015360;10.053824;10.053824;10.053824;10.053824;10.053824;100.499492;11.048442;11.048442;51.500500;10.705600;10.178000;9.529254;9.882090;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.167000;1000.017340;10.054756;10.054756;10.054756;10.054756;10.054756;100.496997;11.049280;11.049280;51.125125;10.688900;10.244500;9.527473;9.879122;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.168000;1000.019440;10.055696;10.055696;10.055696;10.055696;10.055696;100.494490;11.050126;11.050126;50.752000;10.672400;10.312000;9.525696;9.876160;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.169000;1000.021660;10.056644;10.056644;10.056644;10.056644;10.056644;100.491974;11.050980;11.050980;50.381125;10.656100;10.380500;9.523921;9.873202;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.170000;1000.024000;10.057600;10.057600;10.057600;10.057600;10.057600;100.489447;11.051840;11.051840;50.012500;10.640000;10.450000;9.522150;9.870250;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.171000;1000.026460;10.058564;10.058564;10.058564;10.058564;10.058564;100.486910;11.052708;11.052708;49.646125;10.624100;10.520500;9.520382;9.867303;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.172000;1000.029040;10.059536;10.059536;10.059536;10.059536;10.059536;100.484363;11.053582;11.053582;49.282000;10.608400;10.592000;9.518616;9.864360;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.173000;1000.031740;10.060516;10.060516;10.060516;10.060516;10.060516;100.481806;11.054464;11.054464;48.920125;10.592900;10.664500;9.516853;9.861422;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
0.174000;1000.034560;10.061504;10.061504;10.061504;10.061504;10.061504;100.479241;11.055354;11.055354;48.560500;10.577600;10.738000;9.515094;9.858490;30.000000;1000.002955;10.810000;11.000000;10.360000;10.010000;10.010000;100.177484;11.001970;11.001970;20.000354;10.001772;8.000354;9.000296;9.000177;30.000000
